src_port,dst_port,num_packets,total_bytes,avg_pkt_len,bytes_out,bytes_in,pss_0,pss_1,pss_2,pss_3,pss_4,pss_5,pss_6,pss_7,pss_8,pss_9,iat_mean,iat_std,iat_min,iat_max,iat_cv,tls_version,num_ciphersuites,num_extensions,has_sni,analysis_confidence,is_malware,is_well_known_port,source_file
39249,995,12,11521,960.0833333333334,6228,5293,829,1438,1365,492,1329,277,1175,1406,1310,864,1.0423636363636364,1.0797813139476036,0.085,4.149,1.0358969521562567,1.3,5,6,1,0.9500388623608746,0,1,pcap_000.json
21543,995,9,7177,797.4444444444445,3828,3349,240,1101,1390,87,226,869,916,1292,1056,0,1.3319999999999999,0.9387925755991043,0.124,3.025,0.7047992309302586,1.3,5,6,1,0.9150647596410177,0,1,pcap_000.json
24987,993,6,4171,695.1666666666666,1609,2562,647,751,224,945,738,866,0,0,0,0,1.1687999999999998,0.8296928106233052,0.411,2.618,0.7098672233258944,1.3,5,6,1,0.7732673488801731,0,1,pcap_000.json
11902,8443,5,3762,752.4,2278,1484,520,1336,1391,148,367,0,0,0,0,0,1.6462500000000002,1.0879881375732,0.348,2.894,0.6608887699761274,1.2,5,15,1,0.9240297229630272,0,1,pcap_000.json
29708,995,6,4384,730.6666666666666,1830,2554,645,888,667,1243,518,423,0,0,0,0,0.5788,0.35775041579291006,0.131,1.108,0.6180898683360575,0.0,0,0,0,0.9692312166345292,0,1,pcap_000.json
35598,995,13,10378,798.3076923076923,5576,4802,111,1331,1295,922,902,455,463,429,653,231,0.9480000000000001,0.8477253879254374,0.019,2.647,0.8942250927483516,1.2,5,6,1,0.8773244472554416,0,1,pcap_000.json
57587,995,5,4279,855.8,2806,1473,97,1351,1291,122,1418,0,0,0,0,0,0.6845000000000001,0.22158350570383165,0.373,0.974,0.3237158593189651,1.3,5,6,1,0.0,0,1,pcap_000.json
49027,8443,13,9727,748.2307692307693,4771,4956,223,511,788,841,959,1041,955,1073,191,1346,0.8475,0.6558127908684511,0.057,2.351,0.7738204022046621,1.3,5,6,1,0.7910246421893579,0,1,pcap_000.json
29844,443,10,8575,857.5,4607,3968,923,1206,917,1365,1023,109,1175,510,569,778,1.013111111111111,0.9610260077928802,0.111,2.993,0.9485889526360959,1.3,5,15,1,0.7031352142542069,0,1,pcap_000.json
65060,995,10,5711,571.1,2957,2754,624,399,69,147,756,999,771,496,737,713,1.4132222222222222,1.3648168601421933,0.032,4.108,0.9657482303073937,0.0,0,0,0,0.0,0,1,pcap_000.json
30456,993,10,8302,830.2,4872,3430,1398,717,1271,568,696,535,813,1302,694,308,1.1576666666666666,0.6885987381793712,0.15,2.262,0.5948160709870757,1.3,5,15,1,0.0,0,1,pcap_000.json
18393,995,6,3719,619.8333333333334,2209,1510,824,52,595,58,790,1400,0,0,0,0,1.1154,0.9128260732472535,0.123,2.632,0.8183845017457895,1.2,5,15,1,0.827071247833243,0,1,pcap_000.json
48953,995,9,8596,955.1111111111111,4680,3916,847,771,1451,1347,1257,797,210,1001,915,0,0.936625,0.7993365901639934,0.17,2.377,0.8534222235836043,1.3,5,15,1,0.0,0,1,pcap_000.json
38058,8443,11,8721,792.8181818181819,4517,4204,533,1156,327,647,1265,663,486,850,1451,888,1.2317999999999998,1.1555839043531195,0.113,3.832,0.9381262415596037,1.3,5,6,1,0.8317769147991863,0,1,pcap_000.json
48240,993,13,10629,817.6153846153846,5731,4898,1146,1132,1319,320,1300,534,757,1377,678,1397,0.8162499999999998,0.8050682295101868,0.016,2.488,0.9863010468731234,1.3,5,15,1,0.9688057404360213,0,1,pcap_000.json
2905,995,14,8931,637.9285714285714,5208,3723,1396,681,322,111,614,51,56,504,1020,129,0.5982307692307692,0.7318704334518144,0.051,2.345,1.2233914922043958,1.3,5,15,1,0.9012036115205494,0,1,pcap_000.json
65523,443,13,12223,940.2307692307693,6875,5348,1227,263,1004,1093,510,869,573,1430,1050,621,1.26475,0.9503292521542205,0.352,3.731,0.7513969180899154,1.2,5,6,1,0.7101323814577366,0,1,pcap_000.json
2194,8443,7,4706,672.2857142857143,2831,1875,1252,1244,226,169,183,462,1170,0,0,0,1.288,0.6966132355905966,0.529,2.724,0.5408487853964259,1.2,5,15,1,0.773539393928947,0,1,pcap_000.json
56937,993,12,11011,917.5833333333334,6097,4914,570,1359,1394,51,834,1001,1379,1159,483,884,0.824818181818182,0.8796830853088586,0.001,2.865,1.0665175728422178,1.2,5,15,1,0.9129038651220773,0,1,pcap_000.json
52057,443,13,9263,712.5384615384615,5642,3621,827,617,962,608,1348,652,164,956,885,713,1.4516666666666669,1.398033698528838,0.024,4.762,0.9630542125342166,1.3,5,6,1,0.8970936228945916,0,1,pcap_000.json
6084,995,12,8629,719.0833333333334,4469,4160,749,1400,1205,720,595,148,894,245,904,1418,0.7579090909090909,0.652790576823902,0.013,2.246,0.8613045873890994,1.3,5,15,1,0.8604024716069277,0,1,pcap_000.json
16984,995,5,2227,445.4,972,1255,647,605,93,650,232,0,0,0,0,0,1.267,0.8890492112363634,0.194,2.219,0.7016962993183611,1.3,5,15,1,0.8978355898839786,0,1,pcap_000.json
41323,995,8,4404,550.5,833,3571,282,1165,210,227,91,916,250,1263,0,0,0.7547142857142857,0.6312553737900182,0.097,1.896,0.8364163574730508,1.2,5,6,1,0.7249493255395535,0,1,pcap_000.json
51978,8443,7,5303,757.5714285714286,3382,1921,981,1432,1295,91,415,398,691,0,0,0,0.777,0.3752385907659286,0.077,1.31,0.4829325492482993,1.3,5,6,1,0.9828021930328974,0,1,pcap_000.json
56624,993,14,10568,754.8571428571429,4045,6523,1278,786,577,904,373,387,759,539,118,1280,1.3389230769230769,1.6222196314138164,0.063,6.096,1.2115853848316451,1.3,5,6,1,0.7523502862338028,0,1,pcap_000.json
6891,443,10,7797,779.7,4212,3585,110,496,959,795,1346,416,547,1418,1250,460,0.7614444444444445,0.6673711462998534,0.082,2.11,0.8764541539032074,0.0,0,0,0,0.8362754578897427,0,1,pcap_000.json
40157,995,14,9543,681.6428571428571,4533,5010,292,481,1153,621,637,646,72,901,944,883,1.3174615384615387,1.6603001404002284,0.022,5.434,1.2602266494542516,1.3,5,6,1,0.7140251862041465,0,1,pcap_000.json
39895,8443,10,7096,709.6,3318,3778,542,183,263,472,468,766,1116,1393,929,964,0.9875555555555555,0.6129444620683402,0.083,2.012,0.6206683346776622,0.0,0,0,0,0.0,0,1,pcap_000.json
17996,443,12,7921,660.0833333333334,3197,4724,161,636,1199,1396,48,1396,366,265,152,40,0.980090909090909,1.439395861561715,0.026,5.218,1.4686350502902206,1.3,5,15,1,0.8503828897130628,0,1,pcap_000.json
28696,8443,6,4613,768.8333333333334,2052,2561,1382,218,150,1031,520,1312,0,0,0,0,0.418,0.40075279163095046,0.022,1.109,0.9587387359592117,0.0,0,0,0,0.9113103224286148,0,1,pcap_000.json
26449,993,6,6315,1052.5,3401,2914,852,627,1177,1210,1372,1077,0,0,0,0,1.5526,1.711440983498993,0.075,4.894,1.1023064430626002,1.2,5,15,1,0.7524586513998804,0,1,pcap_000.json
18720,993,5,3362,672.4,2030,1332,166,631,1406,701,458,0,0,0,0,0,0.6619999999999999,0.36396909209436995,0.145,1.126,0.549802253918988,1.2,5,6,1,0.9875445049899421,0,1,pcap_000.json
2399,8443,6,5862,977.0,2859,3003,1288,654,852,1151,719,1198,0,0,0,0,0.7548000000000001,0.4298294545514535,0.254,1.355,0.5694613865281577,1.3,5,6,1,0.8195968875356812,0,1,pcap_000.json
48228,8443,5,3699,739.8,2388,1311,97,173,1060,1138,1231,0,0,0,0,0,1.1492499999999999,0.8574448597431791,0.006,2.386,0.7460908068246066,1.3,5,15,1,0.8048776575039028,0,1,pcap_000.json
28797,993,13,9705,746.5384615384615,5482,4223,260,762,1245,1105,969,911,384,60,912,590,0.8379166666666666,0.6611123780333332,0.085,2.442,0.7889953790551963,1.3,5,15,1,0.7895526598513884,0,1,pcap_000.json
31990,443,6,3709,618.1666666666666,1780,1929,564,1393,656,230,560,306,0,0,0,0,0.556,0.7855497438100275,0.019,2.118,1.4128592514568838,1.2,5,15,1,0.8034056845257375,0,1,pcap_000.json
18198,993,9,6497,721.8888888888889,3292,3205,1269,236,128,827,248,704,910,1438,737,0,0.723875,0.4536246899971385,0.164,1.451,0.6266616335653786,1.2,5,6,1,0.7019762623910372,0,1,pcap_000.json
54488,995,10,6637,663.7,1900,4737,506,1207,271,634,212,1218,587,953,324,725,1.4355555555555555,0.8312737363175611,0.158,2.9,0.5790606522335953,1.3,5,15,1,0.0,0,1,pcap_000.json
26807,993,12,8909,742.4166666666666,4243,4666,1175,1122,708,1375,1098,276,322,503,211,1186,1.2860909090909092,0.914263882192112,0.055,3.205,0.7108858912923751,1.3,5,15,1,0.905722758329072,0,1,pcap_000.json
49246,443,10,9787,978.7,5157,4630,1398,1090,843,426,1012,1023,1319,792,585,1299,0.8154444444444444,1.1151418555612966,0.01,3.798,1.3675264613777995,1.2,5,6,1,0.0,0,1,pcap_000.json
14692,8443,12,8221,685.0833333333334,4392,3829,379,796,345,664,887,169,901,1038,1132,858,1.2503636363636361,0.9041670473904571,0.056,2.671,0.723123274777885,1.3,5,6,1,0.0,0,1,pcap_000.json
50688,995,6,2622,437.0,1278,1344,98,323,267,357,913,664,0,0,0,0,0.8642000000000001,0.8598858994075901,0.264,2.499,0.9950079835774011,1.3,5,15,1,0.8475792803202652,0,1,pcap_000.json
37571,993,14,9453,675.2142857142857,5318,4135,621,232,91,956,560,1361,730,571,879,280,0.6657692307692309,0.7481651559593749,0.007,2.175,1.123760488442735,1.3,5,6,1,0.7309722041606854,0,1,pcap_000.json
28118,443,12,9509,792.4166666666666,4439,5070,608,1177,859,749,218,828,531,1117,887,625,0.736090909090909,0.7466460101432337,0.013,1.999,1.0143393987372573,1.3,5,6,1,0.9188157056117136,0,1,pcap_000.json
15844,995,13,12185,937.3076923076923,5365,6820,477,1121,941,1342,500,1107,1160,660,1282,1193,1.779,1.41424815125682,0.044,3.976,0.7949680445513322,1.3,5,15,1,0.9395228665424563,0,1,pcap_000.json
43743,8443,14,8224,587.4285714285714,4327,3897,265,956,1272,1254,95,71,706,226,169,153,0.8614615384615383,0.5671744563230307,0.025,2.151,0.658386278435521,0.0,0,0,0,0.7252506496174194,0,1,pcap_000.json
60644,443,13,9851,757.7692307692307,5684,4167,1023,1400,857,207,1404,734,625,313,140,112,1.0449166666666667,0.8855183471027325,0.118,3.376,0.8474535581172972,1.3,5,15,1,0.765823776446741,0,1,pcap_000.json
16816,8443,9,8704,967.1111111111111,5107,3597,849,627,870,1112,1418,907,1109,951,861,0,1.7661249999999997,1.2056806622713163,0.041,4.252,0.6826700614459998,1.2,5,6,1,0.8795692520147249,0,1,pcap_000.json
46278,443,8,5576,697.0,1907,3669,107,498,659,1203,820,933,321,1035,0,0,1.1984285714285714,0.8726481629651957,0.591,3.272,0.7281603457809477,0.0,0,0,0,0.0,0,1,pcap_000.json
2323,993,7,4990,712.8571428571429,3515,1475,1385,117,713,277,1255,1081,162,0,0,0,1.0348333333333333,0.9882227172499571,0.07,2.76,0.9549583352391275,1.3,5,6,1,0.9469076668885275,0,1,pcap_000.json
13689,443,13,9775,751.9230769230769,5429,4346,132,1217,1212,461,511,670,1077,403,585,673,0.9174166666666665,0.9251479573860365,0.042,3.06,1.0084272403154182,1.2,5,6,1,0.868978982500829,0,1,pcap_000.json
60722,993,13,10419,801.4615384615385,5356,5063,880,675,508,1071,913,791,1020,275,718,894,0.9874999999999999,0.6238234926643914,0.037,2.238,0.6317199925715357,1.3,5,6,1,0.8406552163819719,0,1,pcap_000.json
44070,995,12,8301,691.75,2499,5802,795,1361,149,583,64,777,271,516,494,1276,1.1709090909090911,1.085757586752256,0.126,3.972,0.9272774421020819,1.3,5,15,1,0.9565943046388887,0,1,pcap_000.json
20643,443,13,12229,940.6923076923077,7087,5142,954,901,1342,872,585,96,1245,1322,930,1318,0.6091666666666667,0.5681919912220594,0.057,1.91,0.9327365108980454,1.2,5,15,1,0.736573443488869,0,1,pcap_000.json
12617,995,9,7008,778.6666666666666,4702,2306,694,678,963,294,749,50,996,1284,1300,0,0.739125,0.4077200134589912,0.041,1.19,0.5516252507478319,1.3,5,6,1,0.0,0,1,pcap_000.json
33176,995,14,9948,710.5714285714286,5324,4624,1047,563,795,1375,521,654,407,1138,875,110,1.2668461538461537,1.0715502677575892,0.038,2.835,0.8458408817079762,0.0,0,0,0,0.7590115184210406,0,1,pcap_000.json
4705,995,13,12936,995.0769230769231,6957,5979,697,1126,265,811,1318,1270,1399,1132,1230,407,0.9988333333333334,0.745714515675328,0.06,3.077,0.746585532129479,1.3,5,6,1,0.8697360802169503,0,1,pcap_000.json
45422,995,7,7239,1034.142857142857,3820,3419,728,1143,950,999,965,1277,1177,0,0,0,1.256,1.0101816668302785,0.349,3.402,0.8042847665846167,1.3,5,15,1,0.9545473274101612,0,1,pcap_000.json
48655,443,5,2779,555.8,1836,943,372,84,101,859,1363,0,0,0,0,0,1.4015,1.3157025689721822,0.214,3.621,0.9387817117175756,1.2,5,6,1,0.702071203712791,0,1,pcap_000.json
2405,993,12,7129,594.0833333333334,2106,5023,920,124,88,108,518,1359,186,1055,260,1441,0.9750909090909093,0.798775022888224,0.019,2.237,0.8191800533069609,1.3,5,6,1,0.9582278749203148,0,1,pcap_000.json
2431,443,7,6277,896.7142857142857,3550,2727,1290,1386,276,94,723,1247,1261,0,0,0,0.9455,1.1846581433758292,0.077,3.397,1.2529435678221357,1.3,5,15,1,0.0,0,1,pcap_000.json
17722,995,6,4813,802.1666666666666,2550,2263,651,876,1436,1144,463,243,0,0,0,0,2.4428,1.7570763671508418,0.185,5.386,0.719287852935501,1.2,5,6,1,0.0,0,1,pcap_000.json
50519,993,5,4777,955.4,3193,1584,1351,310,458,1274,1384,0,0,0,0,0,0.46699999999999997,0.29812665093882496,0.032,0.859,0.6383868328454496,1.3,5,6,1,0.0,0,1,pcap_000.json
6875,8443,11,9430,857.2727272727273,5508,3922,1145,861,1225,1101,432,533,1242,428,197,999,1.4281000000000001,1.0437677375738341,0.132,3.173,0.7308786062417436,1.2,5,15,1,0.9383082009257632,0,1,pcap_000.json
54449,28457,11,2761,251.0,1436,1325,207,221,396,351,261,297,278,143,102,313,58.701,5.8136497830536715,48.031,66.747,0.09903834318075794,1.2,5,15,1,0.10221757043328791,1,0,pcap_000.json
54530,60739,10,2937,293.7,1267,1670,390,395,240,331,340,348,176,270,121,326,58.20277777777778,5.201975752384382,51.271,66.973,0.0893767608866691,1.2,5,6,1,0.14690864249346253,1,0,pcap_000.json
65241,58890,9,2232,248.0,1386,846,283,166,299,165,169,325,298,190,337,0,58.81212500000001,5.1162042433209205,50.832,68.863,0.08699233777594195,1.2,5,6,1,0.11031305750551756,1,0,pcap_000.json
17018,36527,11,2687,244.27272727272728,1439,1248,191,280,288,227,286,137,152,323,163,281,60.8528,4.799547620349231,53.014,70.21,0.07887143435222752,1.2,5,6,1,0.0,0,0,pcap_000.json
53659,65126,13,3156,242.76923076923077,1695,1461,142,150,309,168,364,288,109,184,148,317,58.0635,4.875004777775437,47.509,65.226,0.08395988491522965,0.0,0,0,0,0.300080795561172,1,0,pcap_000.json
10103,9423,9,2365,262.77777777777777,1226,1139,189,285,316,363,120,299,348,192,253,0,60.72475,4.905838097359106,54.619,69.646,0.08078811518135695,1.2,5,6,1,0.13284729176633867,1,0,pcap_000.json
27596,53849,5,975,195.0,677,298,319,141,234,157,124,0,0,0,0,0,62.46724999999999,4.6660614213167,54.403,65.658,0.07469612350978633,1.2,5,15,1,0.3109831683197355,1,0,pcap_000.json
51411,24128,5,986,197.2,748,238,315,123,127,115,306,0,0,0,0,0,57.98650000000001,2.4184708495245504,55.901,62.103,0.04170748104342476,1.2,5,15,1,0.0,0,0,pcap_000.json
29954,21195,5,958,191.6,600,358,125,231,375,127,100,0,0,0,0,0,59.76349999999999,3.7660592467458596,53.671,63.288,0.06301604234601153,1.2,5,15,1,0.0,0,0,pcap_000.json
11955,62644,6,1178,196.33333333333334,600,578,165,120,287,258,148,200,0,0,0,0,56.28839999999999,2.104809882150878,53.807,58.861,0.03739331517951973,1.2,5,6,1,0.35712908188297476,1,0,pcap_000.json
31586,443,14,9088,649.1428571428571,4398,4690,1137,1132,968,48,1092,501,429,196,299,1235,1.1520769230769232,0.7725124307228343,0.047,2.821,0.6705389329903748,1.2,5,6,1,0.7768995149431731,0,1,pcap_001.json
11140,8443,13,9886,760.4615384615385,5738,4148,1352,581,1092,736,944,101,619,1204,714,1456,0.844,0.6951837886487285,0.018,2.365,0.823677474702285,1.3,5,15,1,0.0,0,1,pcap_001.json
12358,993,10,7387,738.7,4856,2531,436,352,1261,737,755,489,1417,636,987,317,0.8767777777777778,0.7464341569202766,0.016,2.216,0.8513379054977176,1.3,5,15,1,0.7471282089362623,0,1,pcap_001.json
45951,995,11,5006,455.09090909090907,2929,2077,65,1146,721,208,268,406,563,145,1004,172,1.0775000000000001,1.057320599439924,0.157,4.031,0.9812720180416926,0.0,0,0,0,0.8414910566309975,0,1,pcap_001.json
27311,443,10,8267,826.7,4159,4108,685,717,697,1135,485,109,1309,1162,983,985,1.1165555555555555,0.8721330315332392,0.0,3.042,0.7810923757387952,1.3,5,6,1,0.7477241569445071,0,1,pcap_001.json
19586,993,12,8903,741.9166666666666,4468,4435,798,536,1273,1435,874,645,168,68,372,1356,1.2516363636363637,1.1261601107486103,0.249,3.376,0.899750233747437,1.3,5,15,1,0.7599713260528017,0,1,pcap_001.json
26369,995,10,9673,967.3,4500,5173,1295,1258,832,1386,1456,1212,322,237,595,1080,1.0243333333333333,0.8188877280257112,0.032,2.94,0.7994348142131903,1.2,5,6,1,0.7629599365462681,0,1,pcap_001.json
42594,993,6,5335,889.1666666666666,1627,3708,712,1237,259,1406,656,1065,0,0,0,0,0.2832,0.27563120287804865,0.014,0.768,0.9732740214620362,1.3,5,15,1,0.9069748150162451,0,1,pcap_001.json
1477,443,7,6683,954.7142857142857,3107,3576,858,954,960,1354,300,1268,989,0,0,0,0.7735,0.6436981047043715,0.031,1.965,0.832188887788457,1.3,5,15,1,0.9512708083422221,0,1,pcap_001.json
9193,993,12,11588,965.6666666666666,6403,5185,1235,510,739,1049,870,1271,1343,185,1153,1374,0.7097272727272727,0.6591616012245597,0.045,2.014,0.9287533769015188,1.3,5,15,1,0.8048312734483255,0,1,pcap_001.json
40524,8443,5,3169,633.8,2461,708,1136,56,365,652,960,0,0,0,0,0,1.308,0.8087511978352799,0.405,2.498,0.6183113133297247,1.2,5,15,1,0.7494560341804855,0,1,pcap_001.json
2471,8443,7,5009,715.5714285714286,2231,2778,267,1351,1346,1129,476,298,142,0,0,0,0.4666666666666666,0.4768555569794928,0.021,1.425,1.0218333363846275,1.3,5,6,1,0.947237367013895,0,1,pcap_001.json
55262,443,5,4062,812.4,1725,2337,807,1087,541,1250,377,0,0,0,0,0,1.7257500000000001,1.0883026635545832,0.131,2.878,0.6306259096361484,1.3,5,15,1,0.9113047364719007,0,1,pcap_001.json
54046,443,11,6620,601.8181818181819,2402,4218,638,454,716,1427,310,253,98,882,162,1202,1.1503,0.742221267547623,0.018,2.705,0.6452414740047143,0.0,0,0,0,0.0,0,1,pcap_001.json
64180,993,12,9278,773.1666666666666,3926,5352,334,1234,599,411,857,1132,885,410,700,1007,1.132090909090909,1.4425438045685732,0.153,5.43,1.2742296515100222,1.3,5,15,1,0.0,0,1,pcap_001.json
19677,995,10,8411,841.1,4554,3857,1325,895,319,1110,1277,360,883,707,750,785,0.6786666666666666,0.7507825547017222,0.002,2.533,1.106261131682302,0.0,0,0,0,0.8402703387125702,0,1,pcap_001.json
58243,993,9,9522,1058.0,4899,4623,1417,1166,1345,777,975,1253,92,1427,1070,0,0.36525,0.22782271067652582,0.129,0.834,0.6237445877522951,1.2,5,6,1,0.8868217746369892,0,1,pcap_001.json
10529,8443,13,8346,642.0,5012,3334,249,212,832,158,1137,1050,323,968,378,144,0.7885,0.6964797795581242,0.037,2.144,0.8832971205556427,1.3,5,15,1,0.8713512175445832,0,1,pcap_001.json
22654,995,5,3329,665.8,2405,924,328,748,815,176,1262,0,0,0,0,0,1.06175,1.3617177341505105,0.108,3.398,1.2825220006126776,1.3,5,6,1,0.7241447208346833,0,1,pcap_001.json
36514,443,9,5474,608.2222222222222,2968,2506,1142,312,347,772,483,1268,892,154,104,0,0.919125,0.6981934612806109,0.088,2.195,0.7596284088460339,0.0,0,0,0,0.893914556620389,0,1,pcap_001.json
14346,8443,11,10428,948.0,5839,4589,1038,424,939,819,884,1298,1143,882,1156,1166,1.6954,2.0060520033139717,0.134,7.317,1.1832322775238715,1.3,5,6,1,0.9666941233281415,0,1,pcap_001.json
7308,993,12,10566,880.5,5728,4838,1339,396,1333,1396,660,279,861,707,1434,878,0.9926363636363635,0.6956947178869964,0.055,2.476,0.7008555633993004,1.2,5,15,1,0.7407471179014921,0,1,pcap_001.json
24956,443,6,4241,706.8333333333334,2808,1433,1208,415,205,900,1395,118,0,0,0,0,1.009,0.9524916797536868,0.21,2.824,0.9439957182890851,1.3,5,6,1,0.9866274643492556,0,1,pcap_001.json
42193,995,13,9941,764.6923076923077,5010,4931,795,433,883,621,172,1377,1015,1255,827,78,0.8884166666666667,0.9832355142024158,0.033,3.467,1.1067279026760144,1.2,5,6,1,0.0,0,1,pcap_001.json
25509,995,5,1979,395.8,1679,300,891,84,482,216,306,0,0,0,0,0,0.9345000000000001,0.4392485059735548,0.302,1.453,0.47003585443933094,1.3,5,6,1,0.7339486797647401,0,1,pcap_001.json
20799,993,10,8066,806.6,4112,3954,1303,983,728,1201,862,828,575,678,644,264,0.9159999999999999,0.9021544583200077,0.139,3.005,0.9848847798253361,1.3,5,15,1,0.9237272700092858,0,1,pcap_001.json
27019,8443,6,5185,864.1666666666666,3100,2085,1376,235,745,844,979,1006,0,0,0,0,2.2984,2.390499997908387,0.169,6.543,1.0400713530753511,1.3,5,6,1,0.702638472571425,0,1,pcap_001.json
37569,993,14,9739,695.6428571428571,5423,4316,204,837,1216,232,569,178,1396,1115,757,440,0.5876153846153847,0.3690039688053271,0.054,1.361,0.6279685291882775,1.2,5,6,1,0.0,0,1,pcap_001.json
15629,995,9,5913,657.0,2846,3067,671,559,314,1142,1265,597,180,769,416,0,0.9909999999999999,0.9222915753708261,0.05,2.845,0.9306675836234372,1.3,5,15,1,0.8131944759858508,0,1,pcap_001.json
11440,443,13,10539,810.6923076923077,5527,5012,241,931,255,926,1249,844,429,912,1188,90,0.79275,0.5825727601195694,0.037,2.036,0.7348757617402326,1.2,5,6,1,0.9028630824167458,0,1,pcap_001.json
62647,995,11,6792,617.4545454545455,3487,3305,739,310,454,1119,667,1120,110,633,639,123,0.9171000000000001,0.5646442154135646,0.22,1.958,0.6156844568897225,1.2,5,15,1,0.9344237685244414,0,1,pcap_001.json
50965,995,5,3216,643.2,2450,766,1355,63,350,703,745,0,0,0,0,0,1.52225,0.7239894249918296,0.282,2.075,0.4756048119506189,1.3,5,15,1,0.8499318221308154,0,1,pcap_001.json
56307,8443,14,7916,565.4285714285714,3797,4119,470,839,65,95,145,709,1006,1456,149,624,0.6277692307692307,0.43957132156859613,0.025,1.703,0.7002116383276252,1.2,5,15,1,0.0,0,1,pcap_001.json
49700,993,5,3369,673.8,1634,1735,253,996,837,739,544,0,0,0,0,0,0.52575,0.20895618559879964,0.253,0.797,0.39744400494303306,1.2,5,15,1,0.7011107842450935,0,1,pcap_001.json
57890,443,14,11283,805.9285714285714,5276,6007,636,480,957,1278,958,1026,1225,99,264,621,1.375923076923077,1.8869070117538693,0.065,7.14,1.371375364946626,1.2,5,6,1,0.7043565371743642,0,1,pcap_001.json
24640,993,8,5578,697.25,2244,3334,144,149,393,1329,1128,1196,579,660,0,0,1.3745714285714288,1.1861181412059927,0.112,3.259,0.86290033136998,0.0,0,0,0,0.8681435500983709,0,1,pcap_001.json
14830,443,12,9951,829.25,5006,4945,354,749,1083,1193,1195,929,304,841,901,1193,1.0628181818181819,1.092251287952117,0.053,3.698,1.0276934537228026,1.3,5,15,1,0.9621929615390565,0,1,pcap_001.json
11155,443,13,11500,884.6153846153846,6053,5447,1417,1264,798,484,747,1422,548,516,1216,1191,1.0916666666666666,0.849329572205173,0.089,2.403,0.7780118218673341,1.3,5,15,1,0.9778140124421782,0,1,pcap_001.json
